case_id,n_boxes,dice,iou,runtime_s
volume_185_slice_114,1,0.000000,0.000000,0.030217
volume_135_slice_59,1,0.000000,0.000000,0.030256
volume_135_slice_60,1,0.756757,0.608696,0.031781
volume_135_slice_61,2,0.680162,0.515337,0.063677
volume_135_slice_62,2,0.751843,0.602362,0.067976
volume_135_slice_63,3,0.722222,0.565217,0.071892
volume_135_slice_64,3,0.722620,0.565705,0.108272
volume_135_slice_65,4,0.544061,0.373684,0.122468
volume_135_slice_66,2,0.706400,0.546073,0.071534
volume_135_slice_67,1,0.727789,0.572066,0.077598
volume_135_slice_68,1,0.849242,0.737984,0.079484
volume_135_slice_69,1,0.850899,0.740491,0.082233
volume_135_slice_70,1,0.855246,0.747101,0.083940
volume_135_slice_71,2,0.852737,0.743280,0.084963
volume_135_slice_72,1,0.849377,0.738188,0.094959
volume_135_slice_73,1,0.768716,0.624321,0.097444
volume_135_slice_74,3,0.864342,0.761094,0.129893
volume_135_slice_75,2,0.875852,0.779125,0.130310
volume_135_slice_76,4,0.881137,0.787528,0.130354
volume_135_slice_77,2,0.909907,0.834706,0.100137
volume_135_slice_78,2,0.925400,0.861157,0.101747
volume_135_slice_79,2,0.922698,0.856490,0.135162
volume_135_slice_80,3,0.925947,0.862105,0.134598
volume_135_slice_81,3,0.876560,0.780246,0.107112
volume_135_slice_82,2,0.912132,0.838458,0.110427
volume_135_slice_83,3,0.909512,0.834042,0.146497
volume_135_slice_84,1,0.865027,0.762157,0.117719
volume_135_slice_85,1,0.852243,0.742529,0.119576
volume_135_slice_86,1,0.853862,0.744990,0.120638
volume_135_slice_87,1,0.868028,0.766828,0.143689
volume_135_slice_88,3,0.883774,0.791753,0.129032
volume_135_slice_89,1,0.895829,0.811314,0.130626
volume_135_slice_90,2,0.906774,0.829447,0.132231
volume_135_slice_91,2,0.910075,0.834989,0.136294
volume_135_slice_92,1,0.926338,0.862783,0.132963
volume_135_slice_93,2,0.932517,0.873565,0.132283
volume_135_slice_94,1,0.939062,0.885124,0.127555
volume_135_slice_95,2,0.943441,0.892937,0.124973
volume_135_slice_96,1,0.945553,0.896729,0.127507
volume_135_slice_97,1,0.946260,0.898002,0.125282
volume_135_slice_98,2,0.943995,0.893930,0.119491
volume_135_slice_99,1,0.946625,0.898659,0.119723
volume_135_slice_100,1,0.950468,0.905612,0.118514
volume_135_slice_101,1,0.957673,0.918783,0.117278
volume_135_slice_102,2,0.955074,0.914012,0.119478
volume_135_slice_103,2,0.951243,0.907019,0.118574
volume_135_slice_104,1,0.942667,0.891552,0.117112
volume_135_slice_105,1,0.938904,0.884844,0.115000
volume_135_slice_106,2,0.934438,0.876943,0.139594
volume_135_slice_107,2,0.930498,0.870029,0.109650
volume_135_slice_108,1,0.840891,0.725464,0.106089
volume_135_slice_109,1,0.859290,0.753293,0.108098
volume_135_slice_110,2,0.840515,0.724904,0.107584
volume_135_slice_111,2,0.836068,0.718313,0.134875
volume_135_slice_112,2,0.834966,0.716688,0.132648
volume_135_slice_113,2,0.827009,0.705044,0.099685
volume_135_slice_114,1,0.932495,0.873527,0.091866
volume_135_slice_115,1,0.930399,0.869856,0.090527
volume_135_slice_116,1,0.928433,0.866426,0.090005
volume_135_slice_117,1,0.919027,0.850185,0.086358
volume_135_slice_118,1,0.912433,0.838967,0.085559
volume_135_slice_119,1,0.893817,0.808019,0.084837
volume_135_slice_120,1,0.896271,0.812039,0.081289
volume_135_slice_121,1,0.876843,0.780694,0.079513
volume_135_slice_122,1,0.859874,0.754192,0.077465
volume_135_slice_123,1,0.850318,0.739612,0.077051
volume_135_slice_124,2,0.855670,0.747748,0.073420
volume_135_slice_125,1,0.851270,0.741054,0.071201
volume_135_slice_126,1,0.830903,0.710722,0.069091
volume_135_slice_127,2,0.803356,0.671340,0.068052
volume_135_slice_128,2,0.740741,0.588235,0.065569
volume_135_slice_129,3,0.791806,0.655363,0.118893
volume_135_slice_130,3,0.859694,0.753915,0.113734
volume_135_slice_131,3,0.863099,0.759169,0.111230
volume_135_slice_132,4,0.840386,0.724712,0.106353
volume_135_slice_133,3,0.800361,0.667169,0.072923
volume_135_slice_134,2,0.817248,0.690972,0.070131
volume_135_slice_135,2,0.791519,0.654971,0.039780
volume_135_slice_136,2,0.786271,0.647815,0.068375
volume_135_slice_137,2,0.762923,0.616715,0.067602
volume_135_slice_138,3,0.752000,0.602564,0.066440
volume_135_slice_139,1,0.752000,0.602564,0.036215
volume_135_slice_140,3,0.637450,0.467836,0.064913
volume_135_slice_141,3,0.000000,0.000000,0.061195
volume_135_slice_142,2,0.000000,0.000000,0.030639
volume_306_slice_55,1,0.000000,0.000000,0.000163
volume_306_slice_56,1,0.000000,0.000000,0.000171
volume_306_slice_57,2,0.000000,0.000000,0.030819
volume_306_slice_58,3,0.611111,0.440000,0.031158
volume_306_slice_59,4,0.000000,0.000000,0.061754
volume_306_slice_60,4,0.000000,0.000000,0.092200
volume_306_slice_61,5,0.363636,0.222222,0.122658
volume_306_slice_62,10,0.504348,0.337209,0.093823
volume_306_slice_63,9,0.407407,0.255814,0.094748
volume_306_slice_64,10,0.304933,0.179894,0.187811
volume_306_slice_65,7,0.389610,0.241935,0.130803
