case_id,n_boxes,dice,iou,runtime_s
volume_135_slice_108,1,0.953266,0.910705,0.002200
volume_135_slice_109,1,0.943699,0.893400,0.002210
volume_135_slice_110,2,0.757892,0.610166,0.002952
volume_135_slice_111,2,0.753218,0.604130,0.003037
volume_135_slice_112,2,0.754384,0.605631,0.002958
volume_135_slice_113,2,0.750067,0.600086,0.003001
volume_135_slice_114,1,0.814014,0.686360,0.002029
volume_135_slice_115,1,0.824420,0.701288,0.002001
volume_135_slice_116,1,0.824270,0.701071,0.001973
volume_135_slice_117,1,0.832995,0.713788,0.001926
volume_135_slice_118,1,0.819138,0.693678,0.001928
volume_135_slice_119,1,0.799568,0.666067,0.001975
volume_135_slice_120,1,0.797190,0.662772,0.001875
volume_135_slice_121,1,0.780710,0.640299,0.001854
volume_135_slice_122,1,0.771974,0.628630,0.001851
volume_135_slice_123,1,0.759332,0.612035,0.001852
volume_135_slice_124,2,0.778612,0.637481,0.002446
volume_135_slice_125,1,0.768548,0.624099,0.001739
volume_135_slice_126,1,0.773333,0.630435,0.001702
volume_135_slice_127,2,0.744173,0.592576,0.002357
volume_135_slice_128,2,0.716934,0.558766,0.002343
volume_135_slice_129,3,0.738048,0.584847,0.003395
volume_135_slice_130,3,0.863343,0.759546,0.003319
volume_135_slice_131,3,0.855305,0.747191,0.003330
volume_135_slice_132,4,0.847361,0.735149,0.003872
volume_135_slice_133,3,0.848945,0.737537,0.002877
volume_135_slice_134,2,0.803791,0.671949,0.002142
volume_135_slice_135,2,0.787211,0.649091,0.001881
volume_135_slice_136,2,0.828309,0.706935,0.001823
volume_135_slice_137,2,0.818966,0.693431,0.001843
volume_135_slice_138,3,0.817869,0.691860,0.002421
volume_135_slice_139,1,0.807843,0.677632,0.000935
volume_135_slice_140,3,0.704871,0.544248,0.002341
volume_135_slice_141,3,0.000000,0.000000,0.002146
volume_135_slice_142,2,0.000000,0.000000,0.001373
volume_306_slice_55,1,0.000000,0.000000,0.000709
volume_306_slice_56,1,0.000000,0.000000,0.000703
volume_306_slice_57,2,0.684211,0.520000,0.001504
volume_306_slice_58,3,0.000000,0.000000,0.002085
volume_306_slice_59,4,0.615385,0.444444,0.002973
volume_306_slice_60,4,0.642202,0.472973,0.003011
volume_306_slice_61,5,0.618182,0.447368,0.003728
volume_306_slice_62,10,0.584270,0.412698,0.006842
volume_306_slice_63,9,0.645914,0.477011,0.006431
volume_306_slice_64,10,0.702576,0.541516,0.007490
volume_306_slice_65,7,0.510638,0.342857,0.005483
volume_306_slice_66,6,0.380048,0.234604,0.004749
volume_306_slice_67,9,0.656338,0.488470,0.006656
volume_306_slice_68,7,0.518195,0.349705,0.005357
volume_306_slice_69,10,0.576555,0.405042,0.007216
volume_306_slice_70,7,0.647514,0.478758,0.005505
volume_306_slice_71,10,0.596871,0.425386,0.007441
volume_306_slice_72,8,0.579710,0.408163,0.006148
volume_306_slice_73,9,0.654348,0.486268,0.006807
volume_306_slice_74,7,0.616999,0.446131,0.005678
volume_306_slice_75,14,0.624381,0.453890,0.010106
volume_306_slice_76,10,0.616908,0.446035,0.008131
volume_306_slice_77,11,0.664499,0.497566,0.008638
volume_306_slice_78,12,0.704741,0.544093,0.009655
volume_306_slice_79,10,0.723055,0.566238,0.008275
volume_306_slice_80,11,0.644274,0.475224,0.008865
volume_306_slice_81,6,0.698952,0.537222,0.005639
volume_306_slice_82,17,0.711789,0.552541,0.012754
volume_306_slice_83,13,0.676640,0.511304,0.010845
volume_306_slice_84,9,0.640490,0.471118,0.008201
volume_306_slice_85,8,0.610547,0.439415,0.007092
volume_306_slice_86,8,0.746491,0.595520,0.007100
volume_306_slice_87,6,0.764727,0.619075,0.005777
volume_306_slice_88,8,0.743997,0.592353,0.006964
volume_306_slice_89,5,0.772793,0.629718,0.005263
volume_306_slice_90,6,0.774744,0.632311,0.006300
volume_306_slice_91,6,0.789906,0.652765,0.006313
volume_306_slice_92,6,0.786993,0.648795,0.006427
volume_306_slice_93,8,0.792374,0.656142,0.007674
volume_306_slice_94,9,0.816260,0.689560,0.008277
volume_306_slice_95,9,0.847227,0.734947,0.008042
volume_306_slice_96,6,0.828465,0.707163,0.006171
volume_306_slice_97,8,0.697232,0.535193,0.007116
volume_306_slice_98,9,0.712278,0.553130,0.008007
volume_306_slice_99,5,0.715911,0.557524,0.005631
volume_306_slice_100,9,0.717371,0.559298,0.008121
volume_306_slice_101,11,0.737169,0.583743,0.009329
volume_306_slice_102,11,0.752061,0.602643,0.009821
volume_306_slice_103,10,0.757017,0.609032,0.009120
volume_306_slice_104,10,0.763067,0.616902,0.008891
volume_306_slice_105,11,0.770324,0.626445,0.009076
volume_306_slice_106,12,0.774371,0.631815,0.009469
volume_306_slice_107,7,0.781417,0.641250,0.006303
volume_306_slice_108,6,0.775629,0.633491,0.006013
volume_306_slice_109,7,0.792603,0.656456,0.006410
volume_306_slice_110,5,0.827413,0.705630,0.004893
volume_306_slice_111,6,0.842673,0.728120,0.005400
volume_306_slice_112,7,0.866830,0.764960,0.006257
volume_306_slice_113,4,0.887424,0.797629,0.004310
volume_306_slice_114,3,0.892067,0.805163,0.003731
volume_306_slice_115,3,0.895262,0.810384,0.003615
volume_306_slice_116,3,0.916379,0.845664,0.003308
volume_306_slice_117,3,0.908641,0.832578,0.003468
volume_306_slice_118,3,0.910450,0.835620,0.003310
volume_306_slice_119,4,0.901489,0.820647,0.003943
volume_306_slice_120,6,0.922923,0.856878,0.005280
volume_306_slice_121,3,0.922624,0.856363,0.003386
volume_306_slice_122,3,0.923996,0.858730,0.003280
volume_306_slice_123,1,0.924850,0.860206,0.001912
volume_306_slice_124,1,0.919835,0.851570,0.001846
volume_306_slice_125,1,0.906892,0.829646,0.001879
volume_306_slice_126,2,0.905096,0.826644,0.002437
volume_306_slice_127,5,0.892445,0.805779,0.004192
volume_306_slice_128,4,0.875658,0.778819,0.003567
volume_306_slice_129,3,0.866811,0.764931,0.003286
volume_306_slice_130,2,0.881951,0.788831,0.002251
volume_306_slice_131,4,0.878909,0.783977,0.003350
volume_306_slice_132,2,0.882006,0.788918,0.002075
volume_306_slice_133,5,0.771957,0.628607,0.004304
volume_306_slice_134,3,0.815603,0.688623,0.002548
volume_306_slice_135,3,0.789189,0.651786,0.002182
volume_306_slice_136,2,0.000000,0.000000,0.001283
volume_40_slice_30,2,0.000000,0.000000,0.001372
volume_40_slice_31,1,0.649351,0.480769,0.000934
volume_40_slice_32,4,0.725926,0.569767,0.003133
volume_40_slice_33,10,0.748924,0.598624,0.007456
volume_40_slice_34,8,0.753998,0.605134,0.006769
volume_40_slice_35,5,0.781843,0.641825,0.004991
volume_40_slice_36,6,0.785381,0.646607,0.005486
volume_40_slice_37,5,0.837275,0.720097,0.005120
volume_40_slice_38,4,0.863743,0.760165,0.004423
volume_40_slice_39,6,0.868035,0.766839,0.005766
volume_40_slice_40,7,0.838889,0.722488,0.006494
volume_40_slice_41,9,0.833651,0.714753,0.008240
volume_40_slice_42,9,0.847113,0.734776,0.008381
volume_40_slice_43,13,0.846017,0.733128,0.011198
volume_40_slice_44,6,0.814355,0.686845,0.005427
volume_40_slice_45,7,0.826137,0.703776,0.006107
volume_40_slice_46,7,0.820986,0.696333,0.006497
volume_40_slice_47,7,0.831295,0.711296,0.006356
volume_40_slice_48,7,0.851415,0.741273,0.006416
volume_40_slice_49,7,0.857955,0.751245,0.006548
volume_40_slice_50,3,0.861468,0.756647,0.003892
volume_40_slice_51,2,0.877299,0.781418,0.003315
volume_40_slice_52,2,0.878597,0.783481,0.003362
volume_40_slice_53,2,0.890488,0.802594,0.003404
volume_40_slice_54,1,0.892629,0.806080,0.002731
volume_40_slice_55,2,0.891809,0.804742,0.003599
volume_40_slice_56,2,0.882430,0.789598,0.003234
volume_40_slice_57,1,0.874935,0.777675,0.002669
volume_40_slice_58,1,0.871933,0.772945,0.002724
volume_40_slice_59,2,0.866974,0.765185,0.003385
volume_40_slice_60,2,0.862800,0.758705,0.003295
volume_40_slice_61,3,0.876932,0.780835,0.004393
volume_40_slice_62,4,0.888423,0.799245,0.005309
volume_40_slice_63,5,0.884841,0.793467,0.005953
volume_40_slice_64,6,0.876596,0.780303,0.006724
volume_40_slice_65,4,0.877864,0.782316,0.005116
volume_40_slice_66,2,0.864537,0.761396,0.003449
volume_40_slice_67,2,0.858564,0.752179,0.003486
volume_40_slice_68,3,0.851346,0.741168,0.003854
volume_40_slice_69,3,0.850759,0.740279,0.004223
volume_40_slice_70,7,0.865919,0.763543,0.007177
volume_40_slice_71,8,0.848346,0.736632,0.007222
volume_40_slice_72,5,0.833306,0.714246,0.005009
volume_40_slice_73,5,0.824632,0.701595,0.004882
volume_40_slice_74,4,0.807753,0.677504,0.004176
volume_40_slice_75,5,0.779499,0.638671,0.004817
volume_40_slice_76,2,0.748145,0.597629,0.002740
volume_40_slice_77,3,0.777189,0.635576,0.003667
volume_40_slice_78,3,0.756168,0.607934,0.003625
volume_40_slice_79,3,0.740121,0.587454,0.003519
volume_40_slice_80,4,0.709993,0.550379,0.004054
volume_40_slice_81,3,0.740069,0.587389,0.003316
volume_40_slice_82,2,0.735950,0.582216,0.002506
volume_40_slice_83,3,0.744468,0.592950,0.003095
volume_40_slice_84,1,0.789223,0.651832,0.001757
volume_40_slice_85,1,0.808525,0.678592,0.001696
volume_40_slice_86,1,0.785842,0.647232,0.001687
volume_40_slice_87,1,0.810877,0.681911,0.001788
volume_40_slice_88,2,0.750782,0.601002,0.002336
volume_40_slice_89,4,0.682960,0.518557,0.003793
volume_40_slice_90,2,0.721163,0.563920,0.002112
volume_40_slice_91,2,0.796646,0.662021,0.002099
volume_40_slice_92,2,0.808399,0.678414,0.001841
volume_40_slice_93,1,0.819310,0.693925,0.001198
volume_40_slice_94,1,0.833333,0.714286,0.001203
volume_40_slice_95,1,0.843100,0.728758,0.001150
volume_40_slice_96,1,0.881960,0.788845,0.001136
volume_40_slice_97,1,0.877095,0.781095,0.001116
volume_40_slice_98,1,0.914530,0.842520,0.001021
volume_40_slice_99,2,0.781818,0.641791,0.001652
volume_40_slice_100,1,1.000000,1.000000,0.000824
volume_140_slice_74,1,0.860759,0.755556,0.000894
volume_140_slice_75,1,0.857143,0.750000,0.000977
volume_140_slice_76,1,0.778761,0.637681,0.001054
volume_140_slice_77,1,0.829016,0.707965,0.001098
volume_140_slice_78,2,0.814815,0.687500,0.001972
volume_140_slice_79,2,0.798906,0.665148,0.002133
volume_140_slice_80,2,0.739606,0.586806,0.002289
volume_140_slice_81,1,0.781324,0.641126,0.001480
volume_140_slice_82,1,0.799270,0.665653,0.001548
volume_140_slice_83,1,0.837762,0.720818,0.001656
volume_140_slice_84,1,0.893927,0.808198,0.001661
volume_140_slice_85,1,0.927501,0.864804,0.001711
volume_140_slice_86,1,0.913569,0.840890,0.001891
volume_140_slice_87,1,0.899480,0.817323,0.001854
volume_140_slice_88,1,0.879084,0.784254,0.001827
volume_140_slice_89,1,0.880812,0.787010,0.001858
volume_140_slice_90,1,0.895025,0.809996,0.001871
volume_140_slice_91,1,0.905239,0.826883,0.001896
volume_140_slice_92,1,0.908044,0.831575,0.001930
volume_140_slice_93,1,0.920947,0.853477,0.001956
volume_140_slice_94,1,0.934609,0.877246,0.001975
volume_140_slice_95,1,0.941816,0.890030,0.001925
volume_140_slice_96,1,0.943070,0.892272,0.002000
volume_140_slice_97,1,0.942308,0.890909,0.002010
volume_140_slice_98,1,0.944030,0.893993,0.002099
volume_140_slice_99,1,0.944928,0.895604,0.002070
volume_140_slice_100,2,0.944318,0.894509,0.002788
volume_140_slice_101,1,0.962281,0.927304,0.002014
volume_140_slice_102,1,0.956397,0.916438,0.001952
volume_140_slice_103,1,0.954834,0.913572,0.002020
volume_140_slice_104,1,0.955513,0.914816,0.002097
volume_140_slice_105,1,0.960288,0.923609,0.002089
volume_140_slice_106,1,0.958319,0.919974,0.002121
volume_140_slice_107,2,0.956667,0.916934,0.002706
volume_140_slice_108,2,0.949741,0.904293,0.002879
volume_140_slice_109,2,0.952287,0.908920,0.002985
volume_140_slice_110,2,0.953302,0.910770,0.003054
volume_140_slice_111,2,0.942829,0.891842,0.003128
volume_140_slice_112,2,0.941929,0.890233,0.003041
volume_140_slice_113,3,0.927995,0.865662,0.003993
volume_140_slice_114,4,0.921870,0.855063,0.004478
volume_140_slice_115,2,0.914863,0.843085,0.002931
volume_140_slice_116,2,0.919316,0.850680,0.003096
volume_140_slice_117,2,0.944265,0.894414,0.003032
volume_140_slice_118,2,0.935617,0.879023,0.002875
volume_140_slice_119,2,0.936195,0.880044,0.002824
