case_id,n_boxes,dice,iou,runtime_s
training_glioma_Tr-gl_1284,1,NaN,NaN,0.012135
training_glioma_Tr-gl_1285,1,NaN,NaN,0.012642
training_glioma_Tr-gl_1286,1,NaN,NaN,0.011209
training_glioma_Tr-gl_1287,1,NaN,NaN,0.012236
training_glioma_Tr-gl_1288,1,NaN,NaN,0.012770
training_glioma_Tr-gl_1289,1,NaN,NaN,0.011844
training_glioma_Tr-gl_129,1,NaN,NaN,0.012350
training_glioma_Tr-gl_1290,1,NaN,NaN,0.011553
training_glioma_Tr-gl_1291,1,NaN,NaN,0.010440
training_glioma_Tr-gl_1292,1,NaN,NaN,0.012708
training_glioma_Tr-gl_1293,1,NaN,NaN,0.011621
training_glioma_Tr-gl_1294,1,NaN,NaN,0.012075
training_glioma_Tr-gl_1295,1,NaN,NaN,0.012284
training_glioma_Tr-gl_1296,1,NaN,NaN,0.012026
training_glioma_Tr-gl_1297,1,NaN,NaN,0.011673
training_glioma_Tr-gl_1298,1,NaN,NaN,0.012797
training_glioma_Tr-gl_1299,1,NaN,NaN,0.013737
training_glioma_Tr-gl_13,1,NaN,NaN,0.011363
training_glioma_Tr-gl_130,1,NaN,NaN,0.012320
training_glioma_Tr-gl_1300,1,NaN,NaN,0.012065
training_glioma_Tr-gl_1301,1,NaN,NaN,0.011323
training_glioma_Tr-gl_1302,1,NaN,NaN,0.012905
training_glioma_Tr-gl_1303,1,NaN,NaN,0.012198
training_glioma_Tr-gl_1304,1,NaN,NaN,0.011788
training_glioma_Tr-gl_1305,1,NaN,NaN,0.012112
training_glioma_Tr-gl_1306,1,NaN,NaN,0.011653
training_glioma_Tr-gl_1307,1,NaN,NaN,0.011326
training_glioma_Tr-gl_1308,1,NaN,NaN,0.013265
training_glioma_Tr-gl_1309,1,NaN,NaN,0.011313
training_glioma_Tr-gl_131,1,NaN,NaN,0.011164
training_glioma_Tr-gl_1310,1,NaN,NaN,0.010993
training_glioma_Tr-gl_1311,1,NaN,NaN,0.011442
training_glioma_Tr-gl_1312,1,NaN,NaN,0.012588
training_glioma_Tr-gl_1313,1,NaN,NaN,0.013317
training_glioma_Tr-gl_1314,1,NaN,NaN,0.012879
training_glioma_Tr-gl_1315,1,NaN,NaN,0.011148
training_glioma_Tr-gl_1316,1,NaN,NaN,0.012617
training_glioma_Tr-gl_1317,1,NaN,NaN,0.012251
training_glioma_Tr-gl_1318,1,NaN,NaN,0.011061
training_glioma_Tr-gl_1319,1,NaN,NaN,0.012223
training_glioma_Tr-gl_132,1,NaN,NaN,0.013695
training_glioma_Tr-gl_1320,1,NaN,NaN,0.011247
training_glioma_Tr-gl_1321,1,NaN,NaN,0.012339
training_glioma_Tr-gl_1322,1,NaN,NaN,0.011786
training_glioma_Tr-gl_1323,1,NaN,NaN,0.011272
training_glioma_Tr-gl_1324,1,NaN,NaN,0.012583
training_glioma_Tr-gl_1325,1,NaN,NaN,0.011924
training_glioma_Tr-gl_1326,1,NaN,NaN,0.011311
training_glioma_Tr-gl_1327,1,NaN,NaN,0.012250
training_glioma_Tr-gl_1328,1,NaN,NaN,0.012161
training_glioma_Tr-gl_1329,1,NaN,NaN,0.012424
training_glioma_Tr-gl_133,1,NaN,NaN,0.012250
training_glioma_Tr-gl_1330,1,NaN,NaN,0.012237
training_glioma_Tr-gl_1331,1,NaN,NaN,0.011027
training_glioma_Tr-gl_1332,1,NaN,NaN,0.013592
training_glioma_Tr-gl_1333,1,NaN,NaN,0.011804
training_glioma_Tr-gl_1334,1,NaN,NaN,0.011281
training_glioma_Tr-gl_1335,1,NaN,NaN,0.012695
training_glioma_Tr-gl_1336,1,NaN,NaN,0.011518
training_glioma_Tr-gl_1337,1,NaN,NaN,0.011035
training_glioma_Tr-gl_1338,1,NaN,NaN,0.012789
training_glioma_Tr-gl_1339,1,NaN,NaN,0.011283
training_glioma_Tr-gl_134,1,NaN,NaN,0.010503
training_glioma_Tr-gl_1340,1,NaN,NaN,0.011954
training_glioma_Tr-gl_1341,1,NaN,NaN,0.011832
training_glioma_Tr-gl_1342,1,NaN,NaN,0.011109
training_glioma_Tr-gl_1343,1,NaN,NaN,0.012697
training_glioma_Tr-gl_1344,1,NaN,NaN,0.012057
training_glioma_Tr-gl_1345,1,NaN,NaN,0.011894
training_glioma_Tr-gl_1346,1,NaN,NaN,0.012456
training_glioma_Tr-gl_1347,1,NaN,NaN,0.012768
training_glioma_Tr-gl_1348,1,NaN,NaN,0.011268
training_glioma_Tr-gl_1349,1,NaN,NaN,0.011845
training_glioma_Tr-gl_135,1,NaN,NaN,0.012687
training_glioma_Tr-gl_1350,1,NaN,NaN,0.010993
training_glioma_Tr-gl_1351,1,NaN,NaN,0.011606
training_glioma_Tr-gl_1352,1,NaN,NaN,0.012706
training_glioma_Tr-gl_1353,1,NaN,NaN,0.011785
training_glioma_Tr-gl_1354,1,NaN,NaN,0.012247
training_glioma_Tr-gl_1355,1,NaN,NaN,0.011892
training_glioma_Tr-gl_1356,1,NaN,NaN,0.011547
training_glioma_Tr-gl_1357,1,NaN,NaN,0.012018
training_glioma_Tr-gl_1358,1,NaN,NaN,0.013407
training_glioma_Tr-gl_1359,1,NaN,NaN,0.011655
training_glioma_Tr-gl_136,1,NaN,NaN,0.011924
training_glioma_Tr-gl_1360,1,NaN,NaN,0.012082
training_glioma_Tr-gl_1361,1,NaN,NaN,0.010734
training_glioma_Tr-gl_1362,1,NaN,NaN,0.013194
training_glioma_Tr-gl_1363,1,NaN,NaN,0.011732
training_glioma_Tr-gl_1364,1,NaN,NaN,0.010746
training_glioma_Tr-gl_1365,1,NaN,NaN,0.011790
training_glioma_Tr-gl_1366,1,NaN,NaN,0.011867
training_glioma_Tr-gl_1367,1,NaN,NaN,0.011555
training_glioma_Tr-gl_1368,1,NaN,NaN,0.012347
training_glioma_Tr-gl_1369,1,NaN,NaN,0.012862
training_glioma_Tr-gl_137,1,NaN,NaN,0.011222
training_glioma_Tr-gl_1370,1,NaN,NaN,0.011092
training_glioma_Tr-gl_1371,1,NaN,NaN,0.012314
training_glioma_Tr-gl_1372,1,NaN,NaN,0.011899
training_glioma_Tr-gl_1373,1,NaN,NaN,0.013300
training_glioma_Tr-gl_1374,1,NaN,NaN,0.012114
training_glioma_Tr-gl_1375,1,NaN,NaN,0.011334
training_glioma_Tr-gl_1376,1,NaN,NaN,0.011751
training_glioma_Tr-gl_1377,1,NaN,NaN,0.011885
training_glioma_Tr-gl_1378,1,NaN,NaN,0.010765
training_glioma_Tr-gl_1379,1,NaN,NaN,0.012576
training_glioma_Tr-gl_138,1,NaN,NaN,0.012611
training_glioma_Tr-gl_1380,1,NaN,NaN,0.011185
training_glioma_Tr-gl_1381,1,NaN,NaN,0.012751
training_glioma_Tr-gl_1382,1,NaN,NaN,0.013680
training_glioma_Tr-gl_1383,1,NaN,NaN,0.012131
training_glioma_Tr-gl_1384,1,NaN,NaN,0.012394
training_glioma_Tr-gl_1385,1,NaN,NaN,0.013139
training_glioma_Tr-gl_1386,1,NaN,NaN,0.011183
training_glioma_Tr-gl_1387,1,NaN,NaN,0.013240
training_glioma_Tr-gl_1388,1,NaN,NaN,0.012350
training_glioma_Tr-gl_1389,1,NaN,NaN,0.011177
training_glioma_Tr-gl_139,1,NaN,NaN,0.012004
training_glioma_Tr-gl_1390,1,NaN,NaN,0.012361
training_glioma_Tr-gl_1391,1,NaN,NaN,0.011929
training_glioma_Tr-gl_1392,1,NaN,NaN,0.012449
training_glioma_Tr-gl_1393,1,NaN,NaN,0.012527
training_glioma_Tr-gl_1394,1,NaN,NaN,0.011574
training_glioma_Tr-gl_1395,1,NaN,NaN,0.013438
training_glioma_Tr-gl_1396,1,NaN,NaN,0.011821
training_glioma_Tr-gl_1397,1,NaN,NaN,0.010627
training_glioma_Tr-gl_1398,1,NaN,NaN,0.012557
training_glioma_Tr-gl_1399,1,NaN,NaN,0.012698
training_glioma_Tr-gl_14,1,NaN,NaN,0.011137
training_glioma_Tr-gl_140,1,NaN,NaN,0.013256
training_glioma_Tr-gl_1400,1,NaN,NaN,0.012542
training_glioma_Tr-gl_141,1,NaN,NaN,0.011537
training_glioma_Tr-gl_142,1,NaN,NaN,0.012004
training_glioma_Tr-gl_143,1,NaN,NaN,0.013103
