case_id,n_boxes,dice,iou,runtime_s
volume_306_slice_63,9,0.302158,0.177966,0.003169
volume_306_slice_64,10,0.500000,0.333333,0.003655
volume_306_slice_65,7,0.178694,0.098113,0.002653
volume_306_slice_66,6,0.384824,0.238255,0.002326
volume_306_slice_67,9,0.539499,0.369393,0.003305
volume_306_slice_68,7,0.624390,0.453901,0.002643
volume_306_slice_69,10,0.480916,0.316583,0.003646
volume_306_slice_70,7,0.486667,0.321586,0.002677
volume_306_slice_71,10,0.276803,0.160633,0.003649
volume_306_slice_72,8,0.560472,0.389344,0.003014
volume_306_slice_73,9,0.251852,0.144068,0.003295
volume_306_slice_74,7,0.352365,0.213861,0.002710
volume_306_slice_75,14,0.562500,0.391304,0.005000
volume_306_slice_76,10,0.488839,0.323486,0.003825
volume_306_slice_77,11,0.584127,0.412556,0.004292
volume_306_slice_78,12,0.565217,0.393939,0.004656
volume_306_slice_79,10,0.695455,0.533101,0.003968
volume_306_slice_80,11,0.449192,0.289650,0.004315
volume_306_slice_81,6,0.647677,0.478937,0.002745
volume_306_slice_82,17,0.785244,0.646421,0.006293
volume_306_slice_83,13,0.763463,0.617421,0.005155
volume_306_slice_84,9,0.780833,0.640464,0.003887
volume_306_slice_85,8,0.653576,0.485416,0.003721
volume_306_slice_86,8,0.658033,0.490350,0.003669
volume_306_slice_87,6,0.680058,0.515218,0.003086
volume_306_slice_88,8,0.753693,0.604741,0.003791
volume_306_slice_89,5,0.683655,0.519358,0.002914
volume_306_slice_90,6,0.625435,0.455005,0.003386
volume_306_slice_91,6,0.788612,0.650999,0.003395
volume_306_slice_92,6,0.276572,0.160478,0.003347
volume_306_slice_93,8,0.817842,0.691821,0.004100
volume_306_slice_94,9,0.570081,0.398680,0.004388
volume_306_slice_95,9,0.879058,0.784214,0.004369
volume_306_slice_96,6,0.803670,0.671779,0.003441
volume_306_slice_97,8,0.803841,0.672019,0.004062
volume_306_slice_98,9,0.692080,0.529145,0.004333
volume_306_slice_99,5,0.731535,0.576709,0.003179
volume_306_slice_100,9,0.391462,0.243365,0.004505
volume_306_slice_101,11,0.821013,0.696371,0.005109
volume_306_slice_102,11,0.841489,0.726354,0.005087
volume_306_slice_103,10,0.882087,0.789048,0.004749
volume_306_slice_104,10,0.865630,0.763094,0.004675
volume_306_slice_105,11,0.605263,0.433962,0.004932
volume_306_slice_106,12,0.795134,0.659936,0.005163
volume_306_slice_107,7,0.816993,0.690608,0.003601
