case_id,n_boxes,dice,iou,runtime_s
benign_benign_321,1,0.946684,0.898765,0.163214
benign_benign_322,1,0.973927,0.949179,0.164624
benign_benign_323,1,0.973635,0.948624,0.162531
benign_benign_324,1,0.918501,0.849285,0.163570
benign_benign_325,1,0.932802,0.874066,0.162846
benign_benign_326,1,0.965730,0.933732,0.163202
benign_benign_327,1,0.982917,0.966407,0.164918
benign_benign_328,1,0.941176,0.888889,0.162875
benign_benign_329,1,0.948902,0.902773,0.162929
benign_benign_33,1,0.985976,0.972341,0.214422
benign_benign_330,1,0.973910,0.949146,0.162559
benign_benign_331,1,0.943148,0.892413,0.163117
benign_benign_332,1,0.955066,0.913996,0.163515
benign_benign_333,1,0.975434,0.952045,0.162816
benign_benign_334,1,0.943259,0.892611,0.163102
benign_benign_335,1,0.958439,0.920195,0.166102
benign_benign_336,1,0.943329,0.892737,0.162921
benign_benign_337,1,0.934885,0.877732,0.163202
benign_benign_338,1,0.958774,0.920812,0.162104
benign_benign_339,1,0.980974,0.962659,0.166441
benign_benign_34,1,0.970796,0.943249,0.163102
benign_benign_340,1,0.954821,0.913547,0.163004
benign_benign_341,1,0.989354,0.978933,0.162936
benign_benign_342,1,0.964519,0.931470,0.162306
benign_benign_343,1,0.959321,0.921822,0.162248
benign_benign_344,2,0.960100,0.923261,0.165429
benign_benign_345,1,0.952936,0.910104,0.162535
benign_benign_346,2,0.968446,0.938823,0.166005
benign_benign_347,1,0.963846,0.930214,0.162570
benign_benign_348,1,0.945837,0.897240,0.162261
benign_benign_349,1,0.966001,0.934238,0.162834
benign_benign_35,2,0.956715,0.917023,0.167140
benign_benign_350,1,0.977308,0.955623,0.165200
benign_benign_351,1,0.962639,0.927969,0.162691
benign_benign_352,1,0.969274,0.940380,0.162323
benign_benign_353,1,0.945967,0.897475,0.162974
benign_benign_354,1,0.971932,0.945397,0.163028
benign_benign_355,1,0.983322,0.967191,0.163691
benign_benign_356,1,0.965201,0.932742,0.162519
benign_benign_357,1,0.942334,0.890955,0.162108
benign_benign_358,1,0.939394,0.885714,0.164446
benign_benign_359,1,0.948091,0.901304,0.163338
benign_benign_36,1,0.980964,0.962639,0.162521
benign_benign_360,1,0.944401,0.894659,0.162800
benign_benign_361,1,0.968512,0.938946,0.163307
benign_benign_362,1,0.962847,0.928356,0.163074
benign_benign_363,1,0.937445,0.882255,0.165804
benign_benign_364,1,0.953470,0.911078,0.162704
benign_benign_365,1,0.960968,0.924869,0.162643
