case_id,n_boxes,dice,iou,runtime_s
volume_185_slice_114,1,0.000000,0.000000,0.000205
volume_135_slice_59,1,0.000000,0.000000,0.000198
volume_135_slice_60,1,0.781609,0.641509,0.000273
volume_135_slice_61,2,0.791837,0.655405,0.000522
volume_135_slice_62,2,0.829837,0.709163,0.000543
volume_135_slice_63,3,0.877980,0.782500,0.000720
volume_135_slice_64,3,0.824675,0.701657,0.000769
volume_135_slice_65,4,0.559262,0.388177,0.001050
volume_135_slice_66,2,0.629761,0.459600,0.000781
volume_135_slice_67,1,0.642409,0.473198,0.000532
volume_135_slice_68,1,0.832298,0.712766,0.000543
volume_135_slice_69,1,0.816245,0.689539,0.000623
volume_135_slice_70,1,0.810510,0.681392,0.000580
volume_135_slice_71,2,0.824311,0.701130,0.000784
volume_135_slice_72,1,0.806035,0.675092,0.000688
volume_135_slice_73,1,0.848800,0.737318,0.000622
volume_135_slice_74,3,0.854342,0.745722,0.000986
volume_135_slice_75,2,0.867101,0.765382,0.000909
volume_135_slice_76,4,0.706343,0.546004,0.001253
volume_135_slice_77,2,0.795423,0.660334,0.000813
volume_135_slice_78,2,0.780184,0.639591,0.000824
volume_135_slice_79,2,0.827219,0.705348,0.000807
volume_135_slice_80,3,0.884657,0.793170,0.001035
volume_135_slice_81,3,0.880000,0.785714,0.001016
volume_135_slice_82,2,0.876576,0.780272,0.000857
volume_135_slice_83,3,0.868132,0.766990,0.001036
volume_135_slice_84,1,0.862535,0.758296,0.000777
volume_135_slice_85,1,0.801669,0.668988,0.000760
volume_135_slice_86,1,0.855624,0.747677,0.000766
volume_135_slice_87,1,0.853372,0.744246,0.000888
volume_135_slice_88,3,0.858598,0.752231,0.001177
volume_135_slice_89,1,0.767955,0.623318,0.000926
volume_135_slice_90,2,0.772566,0.629415,0.001164
volume_135_slice_91,2,0.783501,0.644062,0.001109
volume_135_slice_92,1,0.680578,0.515815,0.000935
volume_135_slice_93,2,0.677346,0.512111,0.001114
volume_135_slice_94,1,0.684055,0.519820,0.000906
volume_135_slice_95,2,0.818320,0.692506,0.001057
volume_135_slice_96,1,0.928427,0.866414,0.000812
volume_135_slice_97,1,0.930915,0.870759,0.000798
volume_135_slice_98,2,0.932996,0.874407,0.000987
volume_135_slice_99,1,0.927484,0.864774,0.000847
volume_135_slice_100,1,0.940516,0.887712,0.000825
volume_135_slice_101,1,0.934324,0.876742,0.000826
volume_135_slice_102,2,0.936360,0.880336,0.000979
volume_135_slice_103,2,0.949173,0.903262,0.000981
volume_135_slice_104,1,0.925399,0.861156,0.000755
volume_135_slice_105,1,0.922239,0.855699,0.000769
volume_135_slice_106,2,0.874984,0.777752,0.000868
volume_135_slice_107,2,0.879669,0.785187,0.000897
volume_135_slice_108,1,0.865302,0.762583,0.000631
volume_135_slice_109,1,0.846446,0.733772,0.000646
volume_135_slice_110,2,0.843207,0.728919,0.000853
volume_135_slice_111,2,0.910511,0.835723,0.000875
volume_135_slice_112,2,0.927326,0.864500,0.000880
volume_135_slice_113,2,0.912621,0.839286,0.000870
volume_135_slice_114,1,0.772579,0.629433,0.000645
volume_135_slice_115,1,0.925761,0.861783,0.000604
volume_135_slice_116,1,0.943353,0.892780,0.000604
volume_135_slice_117,1,0.938477,0.884085,0.000618
volume_135_slice_118,1,0.928762,0.866999,0.000607
volume_135_slice_119,1,0.915995,0.845010,0.000633
volume_135_slice_120,1,0.917778,0.848049,0.000542
volume_135_slice_121,1,0.899649,0.817602,0.000527
volume_135_slice_122,1,0.880297,0.786189,0.000531
volume_135_slice_123,1,0.872784,0.774283,0.000530
volume_135_slice_124,2,0.871109,0.771650,0.000658
volume_135_slice_125,1,0.870662,0.770950,0.000461
volume_135_slice_126,1,0.856446,0.748934,0.000457
volume_135_slice_127,2,0.827451,0.705686,0.000627
volume_135_slice_128,2,0.795111,0.659905,0.000631
volume_135_slice_129,3,0.876808,0.780639,0.000865
volume_135_slice_130,3,0.913625,0.840985,0.000832
volume_135_slice_131,3,0.902537,0.822384,0.000830
volume_135_slice_132,4,0.894977,0.809917,0.000993
volume_135_slice_133,3,0.889088,0.800322,0.000719
volume_135_slice_134,2,0.871102,0.771639,0.000557
volume_135_slice_135,2,0.831169,0.711111,0.000485
volume_135_slice_136,2,0.875175,0.778055,0.000551
volume_135_slice_137,2,0.837633,0.720627,0.000528
volume_135_slice_138,3,0.807760,0.677515,0.000651
volume_135_slice_139,1,0.804878,0.673469,0.000295
volume_135_slice_140,3,0.697248,0.535211,0.000644
volume_135_slice_141,3,0.701754,0.540541,0.000603
volume_135_slice_142,2,0.000000,0.000000,0.000390
volume_306_slice_55,1,0.000000,0.000000,0.000186
volume_306_slice_56,1,0.000000,0.000000,0.000200
volume_306_slice_57,2,0.000000,0.000000,0.000368
volume_306_slice_58,3,0.634146,0.464286,0.000612
volume_306_slice_59,4,0.647887,0.479167,0.000817
volume_306_slice_60,4,0.450704,0.290909,0.000775
volume_306_slice_61,5,0.000000,0.000000,0.000839
volume_306_slice_62,10,0.442748,0.284314,0.001592
volume_306_slice_63,9,0.587678,0.416107,0.001580
volume_306_slice_64,10,0.492308,0.326531,0.001848
volume_306_slice_65,7,0.619231,0.448468,0.001385
volume_306_slice_66,6,0.489796,0.324324,0.001331
volume_306_slice_67,9,0.487805,0.322581,0.001717
volume_306_slice_68,7,0.606532,0.435268,0.001384
volume_306_slice_69,10,0.627700,0.457407,0.001711
volume_306_slice_70,7,0.606280,0.435009,0.001412
volume_306_slice_71,10,0.622114,0.451499,0.001814
volume_306_slice_72,8,0.631922,0.461905,0.001561
volume_306_slice_73,9,0.673889,0.508170,0.001694
volume_306_slice_74,7,0.623590,0.453055,0.001419
volume_306_slice_75,14,0.626552,0.456189,0.002373
volume_306_slice_76,10,0.600316,0.428894,0.002032
volume_306_slice_77,11,0.670984,0.504873,0.002165
volume_306_slice_78,12,0.694878,0.532423,0.002364
volume_306_slice_79,10,0.739274,0.586387,0.001987
volume_306_slice_80,11,0.727673,0.571923,0.002225
volume_306_slice_81,6,0.712738,0.553685,0.001483
volume_306_slice_82,17,0.760357,0.613368,0.002976
volume_306_slice_83,13,0.744939,0.593548,0.002756
volume_306_slice_84,9,0.682224,0.517709,0.002156
volume_306_slice_85,8,0.417391,0.263736,0.001986
volume_306_slice_86,8,0.606943,0.435691,0.001884
volume_306_slice_87,6,0.593780,0.422253,0.001760
volume_306_slice_88,8,0.661323,0.494012,0.001992
volume_306_slice_89,5,0.733050,0.578594,0.001559
volume_306_slice_90,6,0.851384,0.741226,0.001789
volume_306_slice_91,6,0.856725,0.749361,0.001835
volume_306_slice_92,6,0.819402,0.694057,0.001856
volume_306_slice_93,8,0.815079,0.687876,0.002200
volume_306_slice_94,9,0.815588,0.688602,0.002204
volume_306_slice_95,9,0.871042,0.771544,0.002114
volume_306_slice_96,6,0.885117,0.793910,0.001771
volume_306_slice_97,8,0.878859,0.783897,0.001989
volume_306_slice_98,9,0.787134,0.648987,0.002178
volume_306_slice_99,5,0.741285,0.588922,0.001629
volume_306_slice_100,9,0.751163,0.601490,0.002194
volume_306_slice_101,11,0.792629,0.656491,0.002378
volume_306_slice_102,11,0.829649,0.708888,0.002676
volume_306_slice_103,10,0.830602,0.710282,0.002430
volume_306_slice_104,10,0.831902,0.712184,0.002174
volume_306_slice_105,11,0.812878,0.684746,0.002270
volume_306_slice_106,12,0.844579,0.730970,0.002398
volume_306_slice_107,7,0.843109,0.728771,0.001680
volume_306_slice_108,6,0.750276,0.600354,0.001642
volume_306_slice_109,7,0.768584,0.624146,0.001754
volume_306_slice_110,5,0.772808,0.629737,0.001302
volume_306_slice_111,6,0.760366,0.613379,0.001388
volume_306_slice_112,7,0.823996,0.700674,0.001723
volume_306_slice_113,4,0.880199,0.786031,0.001220
volume_306_slice_114,3,0.835278,0.717148,0.001077
volume_306_slice_115,3,0.835220,0.717063,0.001004
volume_306_slice_116,3,0.846703,0.734158,0.000911
volume_306_slice_117,3,0.841890,0.726952,0.000919
volume_306_slice_118,3,0.842263,0.727508,0.000874
volume_306_slice_119,4,0.848115,0.736284,0.000997
volume_306_slice_120,6,0.856461,0.748956,0.001354
volume_306_slice_121,3,0.878875,0.783922,0.000936
volume_306_slice_122,3,0.921709,0.854786,0.000888
volume_306_slice_123,1,0.918198,0.848767,0.000514
volume_306_slice_124,1,0.929710,0.868652,0.000501
volume_306_slice_125,1,0.921080,0.853706,0.000483
volume_306_slice_126,2,0.918364,0.849050,0.000647
volume_306_slice_127,5,0.898449,0.815621,0.001081
volume_306_slice_128,4,0.884270,0.792549,0.000920
volume_306_slice_129,3,0.852516,0.742944,0.000790
volume_306_slice_130,2,0.884298,0.792593,0.000567
volume_306_slice_131,4,0.846290,0.733538,0.000871
volume_306_slice_132,2,0.859367,0.753412,0.000543
volume_306_slice_133,5,0.760586,0.613666,0.001051
volume_306_slice_134,3,0.814815,0.687500,0.000689
volume_306_slice_135,3,0.835294,0.717172,0.000635
volume_306_slice_136,2,0.000000,0.000000,0.000369
volume_40_slice_30,2,0.000000,0.000000,0.000377
volume_40_slice_31,1,0.722222,0.565217,0.000265
volume_40_slice_32,4,0.747664,0.597015,0.000827
volume_40_slice_33,10,0.818482,0.692737,0.001859
volume_40_slice_34,8,0.739171,0.586257,0.001681
volume_40_slice_35,5,0.752725,0.603496,0.001317
volume_40_slice_36,6,0.834943,0.716654,0.001340
volume_40_slice_37,5,0.885360,0.794302,0.001342
volume_40_slice_38,4,0.865238,0.762484,0.001163
volume_40_slice_39,6,0.873824,0.775922,0.001485
volume_40_slice_40,7,0.868681,0.767848,0.001697
volume_40_slice_41,9,0.846727,0.734195,0.002116
volume_40_slice_42,9,0.850202,0.739437,0.002165
volume_40_slice_43,13,0.820502,0.695636,0.002885
volume_40_slice_44,6,0.601098,0.429693,0.001585
volume_40_slice_45,7,0.630430,0.460313,0.001725
volume_40_slice_46,7,0.688964,0.525512,0.001786
volume_40_slice_47,7,0.675421,0.509914,0.001739
volume_40_slice_48,7,0.658599,0.490978,0.001685
volume_40_slice_49,7,0.646039,0.477147,0.001749
volume_40_slice_50,3,0.650720,0.482272,0.001164
volume_40_slice_51,2,0.659655,0.492154,0.000998
volume_40_slice_52,2,0.659786,0.492299,0.000974
volume_40_slice_53,2,0.668290,0.501828,0.001007
volume_40_slice_54,1,0.678097,0.512970,0.000841
volume_40_slice_55,2,0.690277,0.527040,0.001222
volume_40_slice_56,2,0.816687,0.690170,0.001120
volume_40_slice_57,1,0.625865,0.455461,0.000975
volume_40_slice_58,1,0.792656,0.656529,0.000886
volume_40_slice_59,2,0.784168,0.644964,0.001075
volume_40_slice_60,2,0.445996,0.286998,0.001139
volume_40_slice_61,3,0.650022,0.481505,0.001490
volume_40_slice_62,4,0.651054,0.482639,0.001787
volume_40_slice_63,5,0.654620,0.486569,0.001890
volume_40_slice_64,6,0.651729,0.483382,0.002088
volume_40_slice_65,4,0.816691,0.690176,0.001593
volume_40_slice_66,2,0.847086,0.734734,0.001076
volume_40_slice_67,2,0.846163,0.733347,0.001055
volume_40_slice_68,3,0.796094,0.661259,0.001175
volume_40_slice_69,3,0.769127,0.624863,0.001216
volume_40_slice_70,7,0.798749,0.664931,0.002020
volume_40_slice_71,8,0.843843,0.729869,0.002019
volume_40_slice_72,5,0.806683,0.676000,0.001436
volume_40_slice_73,5,0.806138,0.675235,0.001403
volume_40_slice_74,4,0.783304,0.643796,0.001265
volume_40_slice_75,5,0.730013,0.574819,0.001321
volume_40_slice_76,2,0.741901,0.589700,0.000812
volume_40_slice_77,3,0.743556,0.591795,0.001029
volume_40_slice_78,3,0.735806,0.582036,0.001008
volume_40_slice_79,3,0.728079,0.572425,0.001029
volume_40_slice_80,4,0.743085,0.591197,0.001171
volume_40_slice_81,3,0.727057,0.571162,0.000983
volume_40_slice_82,2,0.744908,0.593509,0.000730
volume_40_slice_83,3,0.753153,0.604046,0.000840
volume_40_slice_84,1,0.771726,0.628301,0.000482
volume_40_slice_85,1,0.796519,0.661846,0.000511
volume_40_slice_86,1,0.800709,0.667652,0.000524
volume_40_slice_87,1,0.786595,0.648254,0.000494
volume_40_slice_88,2,0.788837,0.651306,0.000683
volume_40_slice_89,4,0.782167,0.642261,0.001054
volume_40_slice_90,2,0.764082,0.618230,0.000682
volume_40_slice_91,2,0.827521,0.705788,0.000556
volume_40_slice_92,2,0.882562,0.789809,0.000493
volume_40_slice_93,1,0.894244,0.808717,0.000310
volume_40_slice_94,1,0.897547,0.814136,0.000313
volume_40_slice_95,1,0.930728,0.870432,0.000291
volume_40_slice_96,1,0.904665,0.825926,0.000288
volume_40_slice_97,1,0.896725,0.812785,0.000307
volume_40_slice_98,1,0.904564,0.825758,0.000293
volume_40_slice_99,2,0.792079,0.655738,0.000465
volume_40_slice_100,1,0.000000,0.000000,0.000210
volume_140_slice_74,1,0.865672,0.763158,0.000264
volume_140_slice_75,1,0.887417,0.797619,0.000281
volume_140_slice_76,1,0.907801,0.831169,0.000287
volume_140_slice_77,1,0.909502,0.834025,0.000293
volume_140_slice_78,2,0.903226,0.823529,0.000543
volume_140_slice_79,2,0.884319,0.792627,0.000543
volume_140_slice_80,2,0.813648,0.685841,0.000698
volume_140_slice_81,1,0.576923,0.405405,0.000427
volume_140_slice_82,1,0.763030,0.616854,0.000478
volume_140_slice_83,1,0.803970,0.672199,0.000507
volume_140_slice_84,1,0.834699,0.716295,0.000520
volume_140_slice_85,1,0.911950,0.838150,0.000516
volume_140_slice_86,1,0.915496,0.844161,0.000591
volume_140_slice_87,1,0.911571,0.837510,0.000620
volume_140_slice_88,1,0.931854,0.872404,0.000586
volume_140_slice_89,1,0.931831,0.872363,0.000620
volume_140_slice_90,1,0.949165,0.903249,0.000630
volume_140_slice_91,1,0.951470,0.907433,0.000640
volume_140_slice_92,1,0.955856,0.915445,0.000631
volume_140_slice_93,1,0.953694,0.911486,0.000636
volume_140_slice_94,1,0.877088,0.781083,0.000625
volume_140_slice_95,1,0.886109,0.795508,0.000631
volume_140_slice_96,1,0.884701,0.793241,0.000615
volume_140_slice_97,1,0.892759,0.806291,0.000640
volume_140_slice_98,1,0.908145,0.831745,0.000669
volume_140_slice_99,1,0.925255,0.860907,0.000673
volume_140_slice_100,2,0.935827,0.879394,0.000939
volume_140_slice_101,1,0.913921,0.841487,0.000603
volume_140_slice_102,1,0.909123,0.833387,0.000604
volume_140_slice_103,1,0.863563,0.759886,0.000640
volume_140_slice_104,1,0.859634,0.753822,0.000628
volume_140_slice_105,1,0.844211,0.730419,0.000645
volume_140_slice_106,1,0.849640,0.738587,0.000657
volume_140_slice_107,2,0.849693,0.738666,0.000871
volume_140_slice_108,2,0.861003,0.755931,0.000881
volume_140_slice_109,2,0.861677,0.756971,0.000956
volume_140_slice_110,2,0.863773,0.760212,0.000950
volume_140_slice_111,2,0.861802,0.757164,0.000958
volume_140_slice_112,2,0.870015,0.769935,0.000949
volume_140_slice_113,3,0.883984,0.792088,0.001131
volume_140_slice_114,4,0.887880,0.798367,0.001312
volume_140_slice_115,2,0.889918,0.801669,0.000888
volume_140_slice_116,2,0.891171,0.803705,0.000913
volume_140_slice_117,2,0.901398,0.820495,0.000872
volume_140_slice_118,2,0.911950,0.838150,0.000776
volume_140_slice_119,2,0.917394,0.847394,0.000741
volume_140_slice_120,3,0.905860,0.827920,0.000901
volume_140_slice_121,2,0.896384,0.812225,0.000728
volume_140_slice_122,2,0.885611,0.794705,0.000729
volume_140_slice_123,2,0.861486,0.756675,0.000607
volume_140_slice_124,2,0.858734,0.752440,0.000675
volume_140_slice_125,1,0.856842,0.749539,0.000463
volume_140_slice_126,1,0.849398,0.738220,0.000469
volume_140_slice_127,2,0.866119,0.763853,0.000649
volume_140_slice_128,2,0.886076,0.795455,0.000652
volume_140_slice_129,1,0.875515,0.778592,0.000421
volume_140_slice_130,1,0.872112,0.773226,0.000404
volume_140_slice_131,3,0.869565,0.769231,0.000705
volume_140_slice_132,3,0.877514,0.781759,0.000790
volume_140_slice_133,1,0.848753,0.737247,0.000374
volume_140_slice_134,2,0.925887,0.862002,0.000587
volume_140_slice_135,2,0.883166,0.790776,0.000517
volume_140_slice_136,1,0.896296,0.812081,0.000331
volume_140_slice_137,3,0.898157,0.815141,0.000617
volume_140_slice_138,1,0.900302,0.818681,0.000291
volume_140_slice_139,1,0.865169,0.762376,0.000268
volume_359_slice_48,2,0.000000,0.000000,0.000372
volume_359_slice_49,1,0.769231,0.625000,0.000266
volume_359_slice_50,1,0.821918,0.697674,0.000268
volume_359_slice_51,1,0.882353,0.789474,0.000256
volume_359_slice_52,1,0.836364,0.718750,0.000286
volume_359_slice_53,3,0.837209,0.720000,0.000665
volume_359_slice_54,3,0.854902,0.746575,0.000753
volume_359_slice_55,2,0.856376,0.748826,0.000556
volume_359_slice_56,2,0.872527,0.773879,0.000553
volume_359_slice_57,1,0.534715,0.364922,0.000378
volume_359_slice_58,1,0.580210,0.408659,0.000385
volume_359_slice_59,1,0.571234,0.399809,0.000409
volume_359_slice_60,1,0.591391,0.419841,0.000412
volume_359_slice_61,1,0.607843,0.436620,0.000449
volume_359_slice_62,1,0.662709,0.495561,0.000475
volume_359_slice_63,1,0.702429,0.541342,0.000480
volume_359_slice_64,1,0.724651,0.568198,0.000499
volume_359_slice_65,1,0.742857,0.590909,0.000507
volume_359_slice_66,1,0.744425,0.592896,0.000524
volume_359_slice_67,1,0.749186,0.598958,0.000510
volume_359_slice_68,1,0.756211,0.607990,0.000548
volume_359_slice_69,2,0.890103,0.801969,0.000718
volume_359_slice_70,1,0.887359,0.797525,0.000560
volume_359_slice_71,1,0.887939,0.798462,0.000519
volume_359_slice_72,1,0.888822,0.799892,0.000557
volume_359_slice_73,1,0.896172,0.811876,0.000549
volume_359_slice_74,1,0.898353,0.815464,0.000556
volume_359_slice_75,1,0.881768,0.788538,0.000553
volume_359_slice_76,1,0.761783,0.615226,0.000555
volume_359_slice_77,1,0.800000,0.666667,0.000484
volume_359_slice_78,1,0.700315,0.538835,0.000550
volume_359_slice_79,1,0.688029,0.524424,0.000561
volume_359_slice_80,1,0.713029,0.554036,0.000514
volume_359_slice_81,1,0.732651,0.578098,0.000551
volume_359_slice_82,1,0.740598,0.588056,0.000567
volume_359_slice_83,1,0.751360,0.601743,0.000553
volume_359_slice_84,1,0.755068,0.606514,0.000588
volume_359_slice_85,1,0.901913,0.821350,0.000580
volume_359_slice_86,1,0.890091,0.801949,0.000565
volume_359_slice_87,1,0.859363,0.753406,0.000558
